dataset,pair_batch_mode,pair_seed,pair_split,score_a,trials_a,score_b,trials_b,delta_a_minus_b,pct_improvement_a_over_b,pct_improvement_a_over_b_baseline_ref,reference_score,pct_improvement_a_over_b_reference
s_curve,full_batch,31569,all,0.3023227453231811,5,0.313150405883789,5,-0.01082766056060791,3.457654966165391,3.457654966165391,0.3023227453231811,3.581490552102922
s_curve,minibatch,6545,all,0.3013431578874588,5,0.312161237001419,5,-0.01081807911396021,3.4655421082634406,3.4655421082634406,0.3013431578874588,3.589953456982218
s_curve,minibatch,13693,all,0.3024634122848511,5,0.3121229708194732,5,-0.009659558534622137,3.094792577829546,3.094792577829546,0.3024634122848511,3.1936287637742615
s_curve,minibatch,15882,all,0.3034612983465194,5,0.3147255033254623,5,-0.011264204978942871,3.5790569432482218,3.5790569432482218,0.3034612983465194,3.711908253315514
s_curve,minibatch,30080,all,0.3017762303352355,5,0.3129367977380752,5,-0.011160567402839716,3.5663966281718626,3.5663966281718626,0.3017762303352355,3.698292403759477
s_curve,minibatch,31569,all,0.3019469529390334,5,0.3130435943603515,5,-0.01109664142131811,3.5447591393754947,3.5447591393754947,0.3019469529390334,3.6750301048935077
swiss_roll,full_batch,6545,all,0.2397873327136039,5,0.2505042850971221,5,-0.010716952383518191,4.278151321588436,4.278151321588436,0.2397873327136039,4.469357185067927
swiss_roll,full_batch,13693,all,0.2384542524814605,5,0.2503744214773178,5,-0.011920168995857322,4.760937209768932,4.760937209768932,0.2384542524814605,4.998933284607327
swiss_roll,full_batch,15882,all,0.2401445731520652,5,0.2516026496887206,5,-0.011458076536655398,4.55403651385674,4.55403651385674,0.2401445731520652,4.771324367759031
swiss_roll,full_batch,30080,all,0.2384816855192184,5,0.2490575164556503,5,-0.010575830936431913,4.246340799883128,4.246340799883128,0.2384816855192184,4.43465120325965
swiss_roll,full_batch,31569,all,0.2404303699731826,5,0.2517662495374679,5,-0.011335879564285306,4.502541379200352,4.502541379200352,0.2404303699731826,4.714828482587163
swiss_roll,minibatch,6545,all,0.2395977079868316,5,0.2492298930883407,5,-0.009632185101509094,3.8647792133405607,3.8647792133405607,0.2395977079868316,4.020149100106785
swiss_roll,minibatch,13693,all,0.2398978769779204,5,0.2501461431384086,5,-0.010248266160488212,4.096911522164759,4.096911522164759,0.2398978769779204,4.271928659640217
swiss_roll,minibatch,15882,all,0.2404994741082191,5,0.2509664744138717,5,-0.010467000305652618,4.1706767129347195,4.1706767129347195,0.2404994741082191,4.352192596039822
swiss_roll,minibatch,30080,all,0.2396018952131271,5,0.2500353306531906,5,-0.010433435440063504,4.172784467222,4.172784467222,0.2396018952131271,4.354487860282954
swiss_roll,minibatch,31569,all,0.2398652136325836,5,0.2508918046951293,5,-0.011026591062545693,4.394958645996682,4.394958645996682,0.2398652136325836,4.596994660274418
wine,full_batch,6545,all,1.2609299421310425,5,2.3317577838897705,5,-1.070827841758728,45.92363105452592,45.92363105452592,1.2609299421310425,84.92365879970848
wine,full_batch,13693,all,1.270529180765152,5,2.46729052066803,5,-1.1967613399028778,48.50508401332687,48.50508401332687,1.270529180765152,94.19392785470312
wine,full_batch,15882,all,1.335801362991333,5,2.3546884059906006,5,-1.0188870429992676,43.270567791776635,43.270567791776635,1.335801362991333,76.2753408723598
wine,full_batch,30080,all,1.2943846881389618,5,2.5249578952789307,5,-1.2305732071399689,48.73638524590241,48.73638524590241,1.2943846881389618,95.0701301101808
wine,full_batch,31569,all,1.2896358370780945,5,2.3762890100479126,5,-1.0866531729698181,45.72899880338664,45.72899880338664,1.2896358370780945,84.26046653850977
wine,minibatch,6545,all,1.2509517669677734,5,2.350143313407898,5,-1.0991915464401245,46.77125604081599,46.77125604081599,1.2509517669677734,87.86841950785154
wine,minibatch,13693,all,1.280434966087341,5,2.4660578966140747,5,-1.1856229305267336,48.077659983352675,48.077659983352675,1.280434966087341,92.59532595784016
wine,minibatch,15882,all,1.2968326807022097,5,2.34810471534729,5,-1.0512720346450803,44.77108826424697,44.77108826424697,1.2968326807022097,81.06458529991988
wine,minibatch,30080,all,1.2436493337154388,5,2.513606548309326,5,-1.2699572145938873,50.52330944347959,50.52330944347959,1.2436493337154388,102.11537771663117
wine,minibatch,31569,all,1.2970254123210907,5,2.378827691078186,5,-1.0818022787570953,45.47627736192933,45.47627736192933,1.2970254123210907,83.40640580211586
